blockNumber,timeStamp,hash,from,to,value,gasPrice,gas
17854123,1691303207,0xa714e531df4b0942bd0bb2915fd9b8f90547598ee3f54331ef720ff142d87f5f,0xf7f939f1252ccfc6b590d9f3bb954fd7b037c44a,0xb584d4be1a5470ca1a8778e9b86c81e165204599,163460000000000,12740703810,29985
17947048,1692426599,0x652f94a316b3dfe98d6172c8fb1bda6d60eaaf150ae7510abbafc73f180e98d0,0xf7f939f1252ccfc6b590d9f3bb954fd7b037c44a,0xb584d4be1a5470ca1a8778e9b86c81e165204599,138760000000000,11927288037,29968
17947996,1692438107,0xd3ad5cda767e2aeddbaadd811c64a9564e5fa54ac56cffb92294af85b427d006,0xf7f939f1252ccfc6b590d9f3bb954fd7b037c44a,0x2ad1aaf3cabeca0caff92d5aea5df2d4c921258b,8977754803518572,13806229843,21430
17417250,1686003923,0xd7112f6eeb2e552d4cc3f42407efaff7252e801c1b74936b410a54cc4d3459ca,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0xffbeaba83bf6cc28671b797ac5e458a4e27a99e3,9621000000000000,25123493269,207128
17420668,1686045419,0x6e00f55fba131f97722d24e49a3e930ab3f9b4f87c0957a4804e109b3a4be19a,0xffbeaba83bf6cc28671b797ac5e458a4e27a99e3,0x9d90669665607f08005cae4a7098143f554c59ef,777000000000000,18297698318,116900
17657733,1688924939,0x3e39ca5e48c7301a86994215c9f0364213b585b9dc0c28d9932f3396f01b834c,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0xffbeaba83bf6cc28671b797ac5e458a4e27a99e3,45016000000000000,20586480167,210000
17661634,1688972267,0x16f866aa387b2d89921bf1845977918fe3ae9bec82d52d5b71b3dd4cc86f2443,0xffbeaba83bf6cc28671b797ac5e458a4e27a99e3,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,13281723417889680,15670210484,175845
17690918,1689328211,0x004ce0729001af8c3b53f5373817c5721ef2a6ceda8278da48795045260c9ad7,0xffbeaba83bf6cc28671b797ac5e458a4e27a99e3,0x32400084c286cf3e17e7b677ea9583e60a000324,28910143586227792,14578715119,149210
17691176,1689331343,0x479dd59e057876ee387f37c2e2da8f8d7cca18f75b630beadb57586a9853be30,0xffbeaba83bf6cc28671b797ac5e458a4e27a99e3,0xabea9132b05a70803a4e85094fd0e1800777fbef,4603553964400000,15233454552,90000
17842648,1691164559,0x50985c5e18517b5f3953b89843ef338d340b04e67c232fad2a1332fdb92c3e1f,0xa7efae728d2936e78bda97dc267687568dd593f3,0xffbeaba83bf6cc28671b797ac5e458a4e27a99e3,11321700000000000,27684512799,210000
17846754,1691214167,0x2523731d9aff45d2417920b244c9b89039ad381c3ff384e767bfb1524e0444db,0xffbeaba83bf6cc28671b797ac5e458a4e27a99e3,0x9d90669665607f08005cae4a7098143f554c59ef,0,14628149864,51425
17847065,1691217899,0xb9de3aa2ffd68f37bc81d4a91f205693b45df77b425a37d45d6eeac299601352,0xffbeaba83bf6cc28671b797ac5e458a4e27a99e3,0xb584d4be1a5470ca1a8778e9b86c81e165204599,128059999999999,14753742572,29354
17854381,1691306339,0x8d1d0e6b99c7ebd52e1cfb91613435fef7286e16cfbda1cafca7d475336737d3,0xffbeaba83bf6cc28671b797ac5e458a4e27a99e3,0xb584d4be1a5470ca1a8778e9b86c81e165204599,142360000000000,12707287053,29353
17947182,1692428243,0x5c2ef14c4fdf42466227e30da40f87864f89d42f7aae7576d846a057a48ea5db,0xffbeaba83bf6cc28671b797ac5e458a4e27a99e3,0xb584d4be1a5470ca1a8778e9b86c81e165204599,118830000000000,13301862797,29502
17948136,1692439823,0xfe98a699714302260efb9cc631bfda5f6ae011ee9ac3abe2ca0b217209c76c19,0xffbeaba83bf6cc28671b797ac5e458a4e27a99e3,0xef55c9a8f8c43ffe8ec986d29ace89ed93743101,9010357549963288,13694671130,21556
19105703,1706453051,0x9b218101c0de7732bead65f4699b66ce03f1bd9ea3ce3ce0e5353c7f415d2d5f,0xffbeaba83bf6cc28671b797ac5e458a4e27a99e3,0xef55c9a8f8c43ffe8ec986d29ace89ed93743101,100219752730963391,12036762368,21000
19505766,1711299911,0x65c29217b70369cb04316f952fa55fc093fbe878692e095586c8171c96f01222,0xffbeaba83bf6cc28671b797ac5e458a4e27a99e3,0x9234f83473c03be04358afc3497d6293b2203288,0,25929600992,80233
19509989,1711351343,0x24dac3c348ae129ae8a2792c625a706e151be2824298def8f3864b70edfed292,0xffbeaba83bf6cc28671b797ac5e458a4e27a99e3,0xc71b5f631354be6853efe9c3ab6b9590f8302e81,0,20691757606,51785
17409752,1685912291,0xce93b00133869f2905f4c49a3d3ef9c6dbfce2d240851447190b8c1806a45ec5,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x7a6e6c50230d4c6c359f09a059cbddb8c55c5ed0,10040000000000000,33765933719,207128
17433210,1686198371,0x66dd90368e0ab5e9f468f7f9ac4d17bae4c52698bc1377e8d027bace918b9f84,0x7a6e6c50230d4c6c359f09a059cbddb8c55c5ed0,0x1645787ddcb380932130f0d8c22e6bf53a38e725,777000000000000,20715911558,116900
17657629,1688923679,0xfcf9100352e64dda8cdb20d991d94a59f6969eef2d590fa9264f1e8933e464e6,0xf7858da8a6617f7c6d0ff2bcafdb6d2eedf64840,0x7a6e6c50230d4c6c359f09a059cbddb8c55c5ed0,44162600000000000,26699205179,210000
17661735,1688973479,0x7d66cfb80c88b72118ba19be75dc57a7486fb249206475a29e5cd5209416c7ef,0x7a6e6c50230d4c6c359f09a059cbddb8c55c5ed0,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,13526035495306778,16423456975,175845
17725931,1689753887,0x1042551abd81550042b9c3105a580f7f69ef25425718edfcaa3a6ccebf37301a,0x7a6e6c50230d4c6c359f09a059cbddb8c55c5ed0,0x32400084c286cf3e17e7b677ea9583e60a000324,27620462243073320,16072480610,149210
17725946,1689754067,0x20658259f7592be456a5050409d36e38946be86a57a97fdce9720971c3e637f4,0x7a6e6c50230d4c6c359f09a059cbddb8c55c5ed0,0xabea9132b05a70803a4e85094fd0e1800777fbef,4495566870000000,16846044480,90000
17843289,1691172299,0x20080c79b126ddc5b9e04fafcb5683cd7cb7fa9a528e7c66ba3052a6374aa2ad,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0x7a6e6c50230d4c6c359f09a059cbddb8c55c5ed0,11503700000000000,39094946546,210000
17846597,1691212271,0xd30cc43bf1d3ce03bf445b189ff1cf4c3a8b97ee80da7a5680cb3ead257f6e87,0x7a6e6c50230d4c6c359f09a059cbddb8c55c5ed0,0xb584d4be1a5470ca1a8778e9b86c81e165204599,129870000000000,14402282172,29484
17846901,1691215931,0xb9dd3258567cb80e5bae4a6ec783c9e180697cfc0503feae0a2bd321a8cdcf7e,0x7a6e6c50230d4c6c359f09a059cbddb8c55c5ed0,0x1645787ddcb380932130f0d8c22e6bf53a38e725,0,13378232445,51425
17853737,1691298539,0xbdffd0d311861dd06eb337c5cb6493464ce724b588f32ac36c7563d68ba49272,0x7a6e6c50230d4c6c359f09a059cbddb8c55c5ed0,0xb584d4be1a5470ca1a8778e9b86c81e165204599,101020000000000,12225437046,29350
17947002,1692426047,0x5c3d32b7486f304af40f29e0f4a172dc515f2c79a6b57f132d8f29d096c8c811,0x7a6e6c50230d4c6c359f09a059cbddb8c55c5ed0,0xb584d4be1a5470ca1a8778e9b86c81e165204599,186670000000000,13931527582,29962
17947736,1692434987,0x065aac4babb0d702c59eff4f90ee29a7c516afa046378b52b08b83a3963b6f0e,0x7a6e6c50230d4c6c359f09a059cbddb8c55c5ed0,0x07a757901a7e0eb1be29a48d5280e9fd50f9d9bd,9254797555745380,13813064798,21609
19505975,1711302455,0x0d4029f78766010800f9ee259b6459a1c2fd99a1f357f14cb2c28010216679cc,0x7a6e6c50230d4c6c359f09a059cbddb8c55c5ed0,0x9234f83473c03be04358afc3497d6293b2203288,0,17528357689,80221
19509881,1711349999,0xdc082dccf6e56a6521759f635470701fadaa8844af7751ed82ca6dab053b7c41,0x7a6e6c50230d4c6c359f09a059cbddb8c55c5ed0,0xc71b5f631354be6853efe9c3ab6b9590f8302e81,0,16120918132,51785
17412078,1685940755,0xeb37381abee7c45d8ff47789541cb95eb4fee16f0ccddcbbc8bfd4f1e8a8be28,0x9696f59e4d72e237be84ffd425dcad154bf96976,0x3048e1386bc8539a689c44c9a56e0306c34a7d3f,11581000000000000,23692206629,207128
17449270,1686394019,0xc0decb40dac802b5db70e18206d303242237333446ad83e7ec2ab76abe99e63d,0x3048e1386bc8539a689c44c9a56e0306c34a7d3f,0x1645787ddcb380932130f0d8c22e6bf53a38e725,777000000000000,18380253516,116900
17657670,1688924183,0x73188c7773c9ffa65a9a5626c9d2e2aaf58c31e464256fc4aced29c673416150,0xf7858da8a6617f7c6d0ff2bcafdb6d2eedf64840,0x3048e1386bc8539a689c44c9a56e0306c34a7d3f,44959800000000000,27886132283,210000
17661937,1688975939,0x063e7911616ee507bf519912e2deac1baaa22cce047d22c1aa05f075996725f1,0x3048e1386bc8539a689c44c9a56e0306c34a7d3f,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,13617529512597490,16017017354,175827
17753753,1690090379,0x2f886acdbce3693bd7470af906cd49daa94b68fb63d9794a3e8e25f0fe861fbf,0x3048e1386bc8539a689c44c9a56e0306c34a7d3f,0x32400084c286cf3e17e7b677ea9583e60a000324,30510052419279258,15660836260,149210
17753757,1690090427,0xefdb81544af452b0f07bdc3e566d80ec472402caa761ed1ceca5cb583eb6f2ce,0x3048e1386bc8539a689c44c9a56e0306c34a7d3f,0xabea9132b05a70803a4e85094fd0e1800777fbef,4443652735300000,15645901942,90000
17842725,1691165495,0x948fed1d89cd8035279111132b1fd0eac67e94943b45cf673f4bc2ec0e6fdd87,0xa7efae728d2936e78bda97dc267687568dd593f3,0x3048e1386bc8539a689c44c9a56e0306c34a7d3f,11998600000000000,30431836195,210000
17846738,1691213975,0x66ebfe77452779b3ad98a3dea4ccba714f0d3112d469e2dba9891f7343ce307f,0x3048e1386bc8539a689c44c9a56e0306c34a7d3f,0xb584d4be1a5470ca1a8778e9b86c81e165204599,176110000000000,12569381986,29276
17847242,1691220035,0xd526f04b49860d12f162f099554f7a5fd4085d31d18ee067bf510e9ec3b375bf,0x3048e1386bc8539a689c44c9a56e0306c34a7d3f,0x1645787ddcb380932130f0d8c22e6bf53a38e725,0,14692957992,77011
17854565,1691308547,0xa71dbd97f3d54c5707d31c851af30cf32f13317dd4fbb590fcf8548bd1bee801,0x3048e1386bc8539a689c44c9a56e0306c34a7d3f,0xb584d4be1a5470ca1a8778e9b86c81e165204599,154140000000000,14707147724,29945
17946831,1692423983,0xeba2eca7a3daee816c226bca5eae732c28bb36fe007bf13afe94c6259e25640a,0x3048e1386bc8539a689c44c9a56e0306c34a7d3f,0xb584d4be1a5470ca1a8778e9b86c81e165204599,111890000000000,13369877458,29319
17948001,1692438167,0xba96cce74cf8a6c6f9061b375b43f8f0283cc29da3bfe20e1e16863a58286404,0x3048e1386bc8539a689c44c9a56e0306c34a7d3f,0x11bd876bb6b2b9e6d3bbf1a630aa018704936058,9575036401984575,11958269773,21929
17414996,1685976419,0xb5649ea2a9df2294070bf6de7a01d99cef1d4ce1ecfc8dcd75e3fb13afd53c7d,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x864738258592505e652776f625de9fbe354ed4e1,10087000000000000,94354081911,207128
17449266,1686393971,0x9f921d600747939f56fb80c2083eee421413445b71e9b10662a623923778fe6d,0x864738258592505e652776f625de9fbe354ed4e1,0x9d90669665607f08005cae4a7098143f554c59ef,777000000000000,18080616347,116900
17657738,1688924999,0x76ed1c768b1ce1886a5ddcb3b88c4354aea50def511e1b96638e82a7ff815236,0xf7858da8a6617f7c6d0ff2bcafdb6d2eedf64840,0x864738258592505e652776f625de9fbe354ed4e1,45619200000000000,20358917558,210000
17661919,1688975699,0x3ff4cb3f03ed4ae1eb096015c10d13fb92b1c651d56a1f9ee4b960dbf4ab3406,0x864738258592505e652776f625de9fbe354ed4e1,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,13559445792227780,14964154070,175827
17747399,1690013567,0xc19e1272f8a9ff386cf2512c262f7078363caf92cce1db2549bc9973ae4bc927,0x864738258592505e652776f625de9fbe354ed4e1,0x32400084c286cf3e17e7b677ea9583e60a000324,30823683190850263,15757073604,149210
17747409,1690013687,0xc873c4b8f8795d5a2f1ccf7fb95260ff12724e46ad7f7e94b0da3fc9344f608f,0x864738258592505e652776f625de9fbe354ed4e1,0xabea9132b05a70803a4e85094fd0e1800777fbef,3552389015081370,15321000000,90000
17842691,1691165087,0x6e4125e9c8c69144d810dfd37ffd3dec3e8f6deeff226f298becbc2d277409bd,0xa7efae728d2936e78bda97dc267687568dd593f3,0x864738258592505e652776f625de9fbe354ed4e1,10210800000000000,34231072122,210000
17846754,1691214167,0x407e343645a537b98770b99c6cce7d4f1e1097c00cbf7387f8d46a49a5fad913,0x864738258592505e652776f625de9fbe354ed4e1,0xb584d4be1a5470ca1a8778e9b86c81e165204599,101230000000000,14624451582,30123
17847213,1691219687,0xe32aa2cca2a1be0d4c0c0fdf833333409dad329c0d8a78c9ea662a9f2cb0838b,0x864738258592505e652776f625de9fbe354ed4e1,0x9d90669665607f08005cae4a7098143f554c59ef,0,14167468300,77011
17854932,1691312987,0xd445666476e35db6877c733a01beee134e7350205433cbaea2b1159c65928959,0x864738258592505e652776f625de9fbe354ed4e1,0xb584d4be1a5470ca1a8778e9b86c81e165204599,146330000000000,13663352790,29389
17946682,1692422195,0xc7a3a07cdbf7863ec87385ae95a2f160eb877943b5b356276d9a8c0fd0e59d1a,0x864738258592505e652776f625de9fbe354ed4e1,0xb584d4be1a5470ca1a8778e9b86c81e165204599,125370000000000,13257554602,29493
17948153,1692440027,0x3468773bd425d8dbc8a7ec2f488623f2fc3902c305ee41b1d6b105c5d79fb46a,0x864738258592505e652776f625de9fbe354ed4e1,0x8ea41b9cfb4c6db88934fe82061521eccdf2ffc1,7684724263882167,13316089255,21585
17404293,1685845727,0xc63d066f40a114528b0ddef3767481bd902fc6c1f4f988cc1518db8d0b12f290,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xbb6db3b68f749b5f0a922fc2531daf45894b54fa,13231000000000000,21129733648,207128
17433195,1686198191,0xc9c55d25502667c975a3e27e4b6a64a66cc32f33aa0ca90fdacd2612375fba9c,0xbb6db3b68f749b5f0a922fc2531daf45894b54fa,0x253553366da8546fc250f225fe3d25d0c782303b,0,19068471250,44206
17433219,1686198479,0xbf11230909ae38c12067f6db3f23194bf23473fb8e396db63f76e186ce6725dc,0xbb6db3b68f749b5f0a922fc2531daf45894b54fa,0x253553366da8546fc250f225fe3d25d0c782303b,2779926960526904,18643391899,433898
17657864,1688926511,0xd9bfef0d098b5e1b90763da725b6ed711613daaa64abd437ea3ee281d295e778,0xf7858da8a6617f7c6d0ff2bcafdb6d2eedf64840,0xbb6db3b68f749b5f0a922fc2531daf45894b54fa,48587700000000000,20303664679,210000
17661734,1688973467,0xf08f9c14ad6e99971fe33c2b820ded5792c53961026a7bf3b8b8d84492cac45c,0xbb6db3b68f749b5f0a922fc2531daf45894b54fa,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,13537074495306778,15453153538,175845
17725926,1689753827,0x439566eee38b2d1ada8e923c4a9fd18280d427fffb76022dc428dc70ac4cc65e,0xbb6db3b68f749b5f0a922fc2531daf45894b54fa,0x32400084c286cf3e17e7b677ea9583e60a000324,27876706423073320,16707621781,149210
17725961,1689754247,0x1840e90adc347405d85a8d4252030384362b46d4c5fcd73f059fb1528f872791,0xbb6db3b68f749b5f0a922fc2531daf45894b54fa,0xabea9132b05a70803a4e85094fd0e1800777fbef,4425066132360000,15813004070,90000
17842767,1691165999,0x1e476c27382bf34cc4be4553c9363e64e5b36a211d8dbaea9519f6cc3480c690,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0xbb6db3b68f749b5f0a922fc2531daf45894b54fa,11077200000000000,61968458057,210000
17846557,1691211791,0xcbb34ab0eeb36a20bee7c0fbe217e48873317478fc03436d35d569861d4c174f,0xbb6db3b68f749b5f0a922fc2531daf45894b54fa,0xb584d4be1a5470ca1a8778e9b86c81e165204599,190310000000000,15252377052,29922
17846907,1691216003,0xb6d46bbe4b5baff737a7b553e7887e7fd3f204230ba65a12a05a0ab25b6238a6,0xbb6db3b68f749b5f0a922fc2531daf45894b54fa,0xd4416b13d2b3a9abae7acd5d6c2bbdbe25686401,0,13232210675,69156
17854446,1691307119,0xfe18911453826166a9df976ff1c0fdfc0920c8e2c99c28813c7aa7d23506c09f,0xbb6db3b68f749b5f0a922fc2531daf45894b54fa,0xb584d4be1a5470ca1a8778e9b86c81e165204599,199340000000000,11857253550,29823
17947143,1692427775,0x34ef8662a8b16589403f2573125c00c8a30d8e9933e8d20af52de309c778bcb9,0xbb6db3b68f749b5f0a922fc2531daf45894b54fa,0xb584d4be1a5470ca1a8778e9b86c81e165204599,145080000000000,14532226077,30081
17947917,1692437159,0xef304fedd686b38eda66dd6dd8f2a6bac3c5e6282e560bbedd4b987087db2d28,0xbb6db3b68f749b5f0a922fc2531daf45894b54fa,0xd80c800b32545f7e1e0a24fe15eba5c6331a28af,8752828999125039,13897616957,21523
17418617,1686020543,0xafc2156a95e591e312a229413e6bc205b6d4794b87f054e76327ad7c5305b62d,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x3f2a063b823df9ed22d9727b80a9b1967f38d2bc,11078000000000000,22366966257,207128
17433341,1686199955,0xfab94fca0663b50855b7305b2ecba8c03d73b1d735354f9024d599d30d0e19df,0x3f2a063b823df9ed22d9727b80a9b1967f38d2bc,0x1645787ddcb380932130f0d8c22e6bf53a38e725,777000000000000,18660813225,116900
17657663,1688924099,0xe7fd1e96db2ce5ba5b5c8fb85cd2fe3021f80a88812b5b1ebed2a4bb3a89fa31,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0x3f2a063b823df9ed22d9727b80a9b1967f38d2bc,44249500000000000,34067468990,210000
17661728,1688973395,0x77aea4a7e8d76f3aeb3be8144ad3dee0ade91dcbcf1633406715b08c8801c5cc,0x3f2a063b823df9ed22d9727b80a9b1967f38d2bc,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,13330994447132538,16965439461,175845
17725891,1689753407,0x0bfe18368092e9eaf1bcc15b3269129eafa316629e580f902982b6a1b25ac74b,0x3f2a063b823df9ed22d9727b80a9b1967f38d2bc,0x32400084c286cf3e17e7b677ea9583e60a000324,29184795442831488,16948880660,149210
17725931,1689753887,0x322bc88420ecbe3ddcdf119554f80e5de185f74dd489ce2d2d8cd822158c6dbc,0x3f2a063b823df9ed22d9727b80a9b1967f38d2bc,0xabea9132b05a70803a4e85094fd0e1800777fbef,4513865938400000,16072480610,90000
17843335,1691172863,0x2722d122167e844db8427e67f526654fc37887638bb576c57672a6437873750e,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0x3f2a063b823df9ed22d9727b80a9b1967f38d2bc,11169300000000000,28198646916,210000
17846913,1691216075,0x834540f6a7f7fe9b5c0b8f4f95e3c5c1281ac416b41be774ef057f49246e449b,0x3f2a063b823df9ed22d9727b80a9b1967f38d2bc,0x1645787ddcb380932130f0d8c22e6bf53a38e725,0,12801568625,51425
17847009,1691217227,0x65b8948a09d26811bc2b870943460eef021867f1b4050cd38ba37e662642b005,0x3f2a063b823df9ed22d9727b80a9b1967f38d2bc,0xb584d4be1a5470ca1a8778e9b86c81e165204599,192780000000000,13239479291,30048
17855103,1691315063,0xb5691ffd1b28b1f91d8d5c568b6432e4c12a646e7f781e6fcca8994ccbb8fe4b,0x3f2a063b823df9ed22d9727b80a9b1967f38d2bc,0xb584d4be1a5470ca1a8778e9b86c81e165204599,110970000000000,12770211637,29630
17947387,1692430727,0x020b3ef7d38aefdf850fe981e98f31f34cb43f23c7a94ae64de5ce5b29c8e2b4,0x3f2a063b823df9ed22d9727b80a9b1967f38d2bc,0xb584d4be1a5470ca1a8778e9b86c81e165204599,100000000000000,12474262152,28694
17948146,1692439943,0x19bf852be4b99e894107ab5e6c50fc1059964e23b8ff97272ec0907e50ead1d1,0x3f2a063b823df9ed22d9727b80a9b1967f38d2bc,0x79307cae9f0f74975bec88e039e4187c4792ce21,8877658779736614,13744551562,21462
17416057,1685989319,0x38e3b61e79ad234ca2104a58ff45498dea6485088d39f2bafa917542d1f0ce71,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x7bcb2a9b0da5f95e4d5c07f68bc112610cda469d,9995000000000000,41358472202,207128
17426726,1686119315,0x06dbda18fffe2bb4f36a6ab9334d21bfb69037ddf0c5210aa4067780cb7c933c,0x7bcb2a9b0da5f95e4d5c07f68bc112610cda469d,0x9d90669665607f08005cae4a7098143f554c59ef,777000000000000,20394592504,116900
17648180,1688808803,0x6daa844857f8d06f8f0735bf3976f7cdbeeded9c711049e9c7a894205e947f8f,0x7bcb2a9b0da5f95e4d5c07f68bc112610cda469d,0x932261f9fc8da46c4a22e31b45c4de60623848bf,0,20510733543,113524
17657699,1688924531,0xa087beaf8e2caa8c8e9c67737b8cebe881885bd4ba2822987bcb8ad05d708eec,0xa7efae728d2936e78bda97dc267687568dd593f3,0x7bcb2a9b0da5f95e4d5c07f68bc112610cda469d,44337200000000000,25928964369,210000
17661527,1688970983,0x8ada00babc1755affc007e6a3d0fe9b8169f41fb18c2ea654ed3497b6c04eb7c,0x7bcb2a9b0da5f95e4d5c07f68bc112610cda469d,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,13253476381163116,16008113645,175845
17675400,1689139607,0xdd9b6d0d859f3103973b292ad4cf0a9c59db6538c2068a5d23b8527fe06af4fc,0x7bcb2a9b0da5f95e4d5c07f68bc112610cda469d,0x32400084c286cf3e17e7b677ea9583e60a000324,26765610570000000,16128540235,149210
17675404,1689139655,0x9b3f596ea09ce3db780fd7506a1b1b4fc16d98d90102f90d32f4193b259e4612,0x7bcb2a9b0da5f95e4d5c07f68bc112610cda469d,0xabea9132b05a70803a4e85094fd0e1800777fbef,4421333000000000,15607744618,90000
17842905,1691167655,0xbe6781c228ebfa1a40600d7095c406326407044dbfc64aedbc935a07fa50d125,0xa7efae728d2936e78bda97dc267687568dd593f3,0x7bcb2a9b0da5f95e4d5c07f68bc112610cda469d,11730700000000000,23098800959,210000
17846541,1691211587,0x10c7a11757ac2f947c7ebea90570d7faac94ca06657bd1568f3457909cef5dda,0x7bcb2a9b0da5f95e4d5c07f68bc112610cda469d,0x9d90669665607f08005cae4a7098143f554c59ef,0,12798668354,77011
17846655,1691212979,0x7a69452ab47e5cebd11aaab5cde542164346cb408b7466000490109bf43d57ae,0x7bcb2a9b0da5f95e4d5c07f68bc112610cda469d,0xb584d4be1a5470ca1a8778e9b86c81e165204599,166570000000000,13837690863,29550
17854407,1691306651,0x23beb31c04ea1f9bfaac4d6119fdbe8c81175e13fc3f5f71e07c4d4d77c0b18c,0x7bcb2a9b0da5f95e4d5c07f68bc112610cda469d,0xb584d4be1a5470ca1a8778e9b86c81e165204599,131490000000000,11743068893,29866
17946818,1692423827,0x549b7c9db0984dd99f8893c037d508e60a9a3d742f7a6648b3f6f9e8ec677e97,0x7bcb2a9b0da5f95e4d5c07f68bc112610cda469d,0xb584d4be1a5470ca1a8778e9b86c81e165204599,119620000000000,14178335058,29962
17947869,1692436583,0x93379fff7898e822e67d80be4e3970c314106497aaaa1e4b149d95b0bf1826cd,0x7bcb2a9b0da5f95e4d5c07f68bc112610cda469d,0xfe72c68713da0ec47b78c39a960670a7b91d9963,9424536011077895,13207319037,21797
19105439,1706449787,0x24340c171255396c3ffffa4aaeda931179aceab7ea081ec06b50cc2ccf7a6836,0x7bcb2a9b0da5f95e4d5c07f68bc112610cda469d,0xfe72c68713da0ec47b78c39a960670a7b91d9963,100551231490404529,11343843442,21000
17417196,1686003263,0xd34aafb2c40fb23a97c32d81f73e7da170e086ad45a921a192f2b4ea339902ec,0x28c6c06298d514db089934071355e5743bf21d60,0x943006fa53254328fd48dbbe34393d58ce7014f8,11776000000000000,28473803102,207128
17420733,1686046235,0xd20d93df8956f8dbc9c098b35b6404519549a9c44aa6faf890a64e1f88907070,0x943006fa53254328fd48dbbe34393d58ce7014f8,0x253553366da8546fc250f225fe3d25d0c782303b,0,18499725954,44206
17420754,1686046499,0xa3c80c18c01e6e9a3800e57692bb8c25b2e9aae2054c6376b15cac6468ce5682,0x943006fa53254328fd48dbbe34393d58ce7014f8,0x253553366da8546fc250f225fe3d25d0c782303b,2751643432801529,18037283525,425225
17657777,1688925467,0xe43f96a3c15453a4250bddee3bc31506ec532fe980ea42adbea6e56682220157,0xf7858da8a6617f7c6d0ff2bcafdb6d2eedf64840,0x943006fa53254328fd48dbbe34393d58ce7014f8,49499900000000000,22421470163,210000
17661689,1688972927,0x5bc4857f930d652ee6b629463206d7d38e8f8c2383d39433cb4b3f02b7b84b7a,0x943006fa53254328fd48dbbe34393d58ce7014f8,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,13536616148382810,17895546058,175845
17703742,1689484835,0xc9c7f3355fbe16e11f33ed65f4d9cf85f17d2a3577e91cf6ad169a44d96b2c22,0x943006fa53254328fd48dbbe34393d58ce7014f8,0x32400084c286cf3e17e7b677ea9583e60a000324,27410024007234492,16111164834,149210
17703769,1689485171,0x8e313578735394e9a7c1b6c3a2192d4bfa15c7e66c1396e08f3a02cc3c40f929,0x943006fa53254328fd48dbbe34393d58ce7014f8,0xabea9132b05a70803a4e85094fd0e1800777fbef,4609253610000000,13650356404,90000
17843340,1691172923,0x6ab55da1ab9d4d88cc235d8b3c9f114133f2aa57f6e59d31c1ff8e18764bfc0e,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0x943006fa53254328fd48dbbe34393d58ce7014f8,10727800000000000,28762694013,210000
17846876,1691215631,0xde0a3fa18474681df101c9fdb92c31b4c5a98927023d3ead0e4a9e8348bc5140,0x943006fa53254328fd48dbbe34393d58ce7014f8,0xb584d4be1a5470ca1a8778e9b86c81e165204599,163530000000000,15050263812,29556
17846878,1691215655,0x36b35c5c5e35e6908ef58c5a7e1da06600ab7b699cb4f3c52af37999dfa3e222,0x943006fa53254328fd48dbbe34393d58ce7014f8,0xd4416b13d2b3a9abae7acd5d6c2bbdbe25686401,0,14887851431,69156
17855191,1691316143,0xa7d13254d51f225ac9eece6fad2a546b609d86b6b5ea35a19902b093c686ac44,0x943006fa53254328fd48dbbe34393d58ce7014f8,0xb584d4be1a5470ca1a8778e9b86c81e165204599,177430000000000,13254893812,29756
17946785,1692423431,0x85d932db25ecf9cecab134641c334c4972d932836240e8d75c524f9e97165f50,0x943006fa53254328fd48dbbe34393d58ce7014f8,0xb584d4be1a5470ca1a8778e9b86c81e165204599,153650000000000,13100840700,30030
17948113,1692439523,0xa5dad6b34b99f7ee4053a687fbe307aa5fc584438b70a53ed8e8923a594627e4,0x943006fa53254328fd48dbbe34393d58ce7014f8,0x8b65cb44f5f4510a809f045bfcd489c9293dd038,8432033355378155,12418901092,22031
19506122,1711304255,0xbdc9fc62766ce84e9b78345286adc53da3e51630669d4429bbd229c9c4eab6c8,0x943006fa53254328fd48dbbe34393d58ce7014f8,0x9234f83473c03be04358afc3497d6293b2203288,0,22414921898,80281
19509817,1711349231,0x1db55c05630e95c63e3dcaacfdc16737ba6ee05bccb8af33f802d4491ba4875e,0x943006fa53254328fd48dbbe34393d58ce7014f8,0xc71b5f631354be6853efe9c3ab6b9590f8302e81,0,17739941909,51785
