source_chain_name,source_hash,source_address,destination_chain_name,destination_hash,destination_address,timestamp,token,value
"Base","0xa4d4a2c44d60e0b55a924674ea1f4a51901ee5911261c3d53518a1fb6892d66e","0x80c67432656d59144ceff962e8faf8926599bcf8","Base","0xa4d4a2c44d60e0b55a924674ea1f4a51901ee5911261c3d53518a1fb6892d66e","0x16f06117c4859974169dbefe19b9b33b772ca914","2024-03-01 16:23:55.000","ETH","2.0"
"Base","0x8a675683e1033c070ea0c658d6f25673a0434079d029f10fca582a67c9b9cd51","0x16f06117c4859974169dbefe19b9b33b772ca914","Base","0x8a675683e1033c070ea0c658d6f25673a0434079d029f10fca582a67c9b9cd51","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 16:24:13.000","ETH","2.000500000000009"
"Linea","0xf671bd302ce86b759f281a5f2891013cd80281d6bd13132c3ab419b3675390c4","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0xf671bd302ce86b759f281a5f2891013cd80281d6bd13132c3ab419b3675390c4","0x16f06117c4859974169dbefe19b9b33b772ca914","2024-03-01 16:24:25.000","ETH","2.0"
"Linea","0x41da416bd2cbe12a6730bf74fbbb70356d0ce1f3ba34250fdaef77bab8dce92d","0x16f06117c4859974169dbefe19b9b33b772ca914","Linea","0x41da416bd2cbe12a6730bf74fbbb70356d0ce1f3ba34250fdaef77bab8dce92d","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 16:25:25.000","ETH","2.000700000000009"
"Scroll","0x10498c448776f30ae2121efffdde800e4b6675e317f9c4dc00471463a7946d71","0x80c67432656d59144ceff962e8faf8926599bcf8","Scroll","0x10498c448776f30ae2121efffdde800e4b6675e317f9c4dc00471463a7946d71","0x16f06117c4859974169dbefe19b9b33b772ca914","2024-03-01 16:25:44.000","ETH","2.0"
"Scroll","0x252599d75026af0054e2f2ecda79b0154a8213a9b013a9e6f1966c8a1e93e554","0x16f06117c4859974169dbefe19b9b33b772ca914","Scroll","0x252599d75026af0054e2f2ecda79b0154a8213a9b013a9e6f1966c8a1e93e554","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 16:26:14.000","ETH","2.000500000000009"
"Linea","0xf8103a44aa30d5b21c1216ba5b43da976e24b78132d881399ed2cccd1b2bd5dc","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0xf8103a44aa30d5b21c1216ba5b43da976e24b78132d881399ed2cccd1b2bd5dc","0x16f06117c4859974169dbefe19b9b33b772ca914","2024-03-01 16:26:25.000","ETH","2.0"
"Linea","0x923e36afbd38ed04a2dad2926528111d7e6e8f7d48ba651d691d7fb964813c2e","0x16f06117c4859974169dbefe19b9b33b772ca914","Linea","0x923e36afbd38ed04a2dad2926528111d7e6e8f7d48ba651d691d7fb964813c2e","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 16:27:13.000","ETH","2.000700000000009"
"Scroll","0xc82a62761881e8cfe7ffc61e9542a4b06df4e469d974d5081a197d3558f350a9","0x80c67432656d59144ceff962e8faf8926599bcf8","Scroll","0xc82a62761881e8cfe7ffc61e9542a4b06df4e469d974d5081a197d3558f350a9","0x16f06117c4859974169dbefe19b9b33b772ca914","2024-03-01 16:27:32.000","ETH","2.0"
"Scroll","0x0778e4ccf87859678cac13fc24ee655ce62e7a56ba2c38ab168cd30cd726c3d1","0x16f06117c4859974169dbefe19b9b33b772ca914","Scroll","0x0778e4ccf87859678cac13fc24ee655ce62e7a56ba2c38ab168cd30cd726c3d1","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 16:27:53.000","ETH","2.000500000000009"
"Linea","0x441ed614171066ac0927339e3567ac7ee3f7dd552bf67be506b61405521fa50f","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0x441ed614171066ac0927339e3567ac7ee3f7dd552bf67be506b61405521fa50f","0x16f06117c4859974169dbefe19b9b33b772ca914","2024-03-01 16:28:05.000","ETH","2.0"
"Linea","0xcdc714951e12afd2be414c698086e4e982a68fa09c1210df9486e6da26382cd5","0x16f06117c4859974169dbefe19b9b33b772ca914","Linea","0xcdc714951e12afd2be414c698086e4e982a68fa09c1210df9486e6da26382cd5","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 16:28:53.000","ETH","2.000700000000009"
"Scroll","0x9bf492c057ec0cfde18bb9371cc4acd99e4c5de4e4027079b52b7bcad08169f8","0x80c67432656d59144ceff962e8faf8926599bcf8","Scroll","0x9bf492c057ec0cfde18bb9371cc4acd99e4c5de4e4027079b52b7bcad08169f8","0x16f06117c4859974169dbefe19b9b33b772ca914","2024-03-01 16:29:11.000","ETH","2.0"
"Scroll","0xd8ac5647d53a77dd8acd7240487f60648d79231e8599a25e45548a0d64d46e8f","0x16f06117c4859974169dbefe19b9b33b772ca914","Scroll","0xd8ac5647d53a77dd8acd7240487f60648d79231e8599a25e45548a0d64d46e8f","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 16:29:44.000","ETH","2.000500000000009"
"Linea","0xf498f264a7cddc4b84d97cf50587c28770290227c4ac64a970f66d7736aa44f2","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0xf498f264a7cddc4b84d97cf50587c28770290227c4ac64a970f66d7736aa44f2","0x16f06117c4859974169dbefe19b9b33b772ca914","2024-03-01 16:29:53.000","ETH","2.0"
"Linea","0x3d7d95762dce59ade443c0127335cbb2dd194950a06bbec2c6031c68a0781e32","0x16f06117c4859974169dbefe19b9b33b772ca914","Linea","0x3d7d95762dce59ade443c0127335cbb2dd194950a06bbec2c6031c68a0781e32","0x346d0b5ba5a198c464fee29da9a3458ae602fb41","2024-03-01 16:30:45.000","ETH","2.0"
"Scroll","0x0f7b8009ae70e81e69474827884b0175270bcadb56d383eb13a95f319973c974","0x16f06117c4859974169dbefe19b9b33b772ca914","Scroll","0x0f7b8009ae70e81e69474827884b0175270bcadb56d383eb13a95f319973c974","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-04-24 10:29:30.000","ETH","3.500500000000009"
"Linea","0x8496c96a29d0b6ae7887531d7e282e6fb3efebc52ac99a06f3a6f090ec3cc89a","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Linea","0x8496c96a29d0b6ae7887531d7e282e6fb3efebc52ac99a06f3a6f090ec3cc89a","0x16f06117c4859974169dbefe19b9b33b772ca914","2024-04-24 10:29:40.000","ETH","3.5"
"Linea","0xa844b8235f5a0a869230d66d1156565272bf14ecf4b98169529342ebd637246e","0x16f06117c4859974169dbefe19b9b33b772ca914","Linea","0xa844b8235f5a0a869230d66d1156565272bf14ecf4b98169529342ebd637246e","0x346d0b5ba5a198c464fee29da9a3458ae602fb41","2024-04-24 10:30:58.000","ETH","3.5"
"Linea","0x86f7c0724e657974c686fd18cae641327c17e85b17f256d692e837ba20e5175d","0xd3d7dbe73bbdd5a5c7a49ca322763c4d400fc240","Linea","0x86f7c0724e657974c686fd18cae641327c17e85b17f256d692e837ba20e5175d","0x5f98c4abc47a5368a188ee63037ac480ab09314d","2024-03-01 16:57:41.000","ETH","2.0"
"Linea","0x8278f1591921e6411baf88cde0f5af732d2a9cd260597d67a677956a597f5d5f","0x5f98c4abc47a5368a188ee63037ac480ab09314d","Linea","0x8278f1591921e6411baf88cde0f5af732d2a9cd260597d67a677956a597f5d5f","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 16:58:25.000","ETH","2.000700000000009"
"Base","0x3a41d8d600f026ec99bd698b65fd608349c3748e5539607ed14c430916c96973","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Base","0x3a41d8d600f026ec99bd698b65fd608349c3748e5539607ed14c430916c96973","0x5f98c4abc47a5368a188ee63037ac480ab09314d","2024-03-01 16:58:45.000","ETH","2.0"
"Base","0x674b1ce889c2fbbe41256a61c1e6526c781d1dde1e2a2e3fbd3a264541f55bdf","0x5f98c4abc47a5368a188ee63037ac480ab09314d","Base","0x674b1ce889c2fbbe41256a61c1e6526c781d1dde1e2a2e3fbd3a264541f55bdf","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 16:58:59.000","ETH","2.000500000000009"
"Linea","0x88b2640e50e6f9d7859768c8da4f0a418636f4542cf3a57fb5e6a42daeb44e8e","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Linea","0x88b2640e50e6f9d7859768c8da4f0a418636f4542cf3a57fb5e6a42daeb44e8e","0x5f98c4abc47a5368a188ee63037ac480ab09314d","2024-03-01 16:59:21.000","ETH","2.0"
"Linea","0xb5e175c7752367c89cab45c0d2fc5e4484235ac92de032230a24b06288808e79","0x5f98c4abc47a5368a188ee63037ac480ab09314d","Linea","0xb5e175c7752367c89cab45c0d2fc5e4484235ac92de032230a24b06288808e79","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 16:59:49.000","ETH","2.000700000000009"
"Base","0x0a060ec8a8ea5acf3da30940d22a14b272adbcd205989e09ed3f1ab02c87f054","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Base","0x0a060ec8a8ea5acf3da30940d22a14b272adbcd205989e09ed3f1ab02c87f054","0x5f98c4abc47a5368a188ee63037ac480ab09314d","2024-03-01 17:00:11.000","ETH","2.0"
"Base","0x155388943873e821dac5d98e04b2b0f69f961bcff8c06a455b452dc48672d581","0x5f98c4abc47a5368a188ee63037ac480ab09314d","Base","0x155388943873e821dac5d98e04b2b0f69f961bcff8c06a455b452dc48672d581","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 17:00:31.000","ETH","2.000500000000009"
"Linea","0xff633282607f98e1d94952d91c128a13e80b7ac1a268e0114a0fc43ed1881783","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Linea","0xff633282607f98e1d94952d91c128a13e80b7ac1a268e0114a0fc43ed1881783","0x5f98c4abc47a5368a188ee63037ac480ab09314d","2024-03-01 17:00:45.000","ETH","2.0"
"Linea","0xd04320b08f3879fa15897a96535571b5b1d1bf3804a03e1851fee868589d5acf","0x5f98c4abc47a5368a188ee63037ac480ab09314d","Linea","0xd04320b08f3879fa15897a96535571b5b1d1bf3804a03e1851fee868589d5acf","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 17:01:37.000","ETH","2.000700000000009"
"Base","0x0ff33ff6b6d3e955d7f44f7e38b5d25b364996125949b40b667ef2cc88dcafc8","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Base","0x0ff33ff6b6d3e955d7f44f7e38b5d25b364996125949b40b667ef2cc88dcafc8","0x5f98c4abc47a5368a188ee63037ac480ab09314d","2024-03-01 17:02:01.000","ETH","2.0"
"Base","0x546a963a7f916de2606b9553b1f5022fa3945c01700fbd9b60c23e6779d2d622","0x5f98c4abc47a5368a188ee63037ac480ab09314d","Base","0x546a963a7f916de2606b9553b1f5022fa3945c01700fbd9b60c23e6779d2d622","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 17:02:15.000","ETH","2.000500000000009"
"Linea","0xff63f5b11a425f29512ac3093dcb38ffd699a4b25edff3a878f92d65b671bbf8","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Linea","0xff63f5b11a425f29512ac3093dcb38ffd699a4b25edff3a878f92d65b671bbf8","0x5f98c4abc47a5368a188ee63037ac480ab09314d","2024-03-01 17:02:33.000","ETH","2.0"
"Linea","0x1fe6b28a3542bd57003b9ef8b091875a6ce2acbeccf09863311ca3d7195ae7a2","0x5f98c4abc47a5368a188ee63037ac480ab09314d","Linea","0x1fe6b28a3542bd57003b9ef8b091875a6ce2acbeccf09863311ca3d7195ae7a2","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 17:03:01.000","ETH","2.000700000000009"
"Scroll","0x27b458ccd25d1fd18897f582620b7faaf83d35b699aef6abad7214b54a309ea4","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Scroll","0x27b458ccd25d1fd18897f582620b7faaf83d35b699aef6abad7214b54a309ea4","0x5f98c4abc47a5368a188ee63037ac480ab09314d","2024-03-01 17:03:19.000","ETH","2.0"
"Scroll","0x6d5206411b023384ff3591c66f01c4c8ad9508606ead949d36846f49ad64c9d5","0x5f98c4abc47a5368a188ee63037ac480ab09314d","Scroll","0x6d5206411b023384ff3591c66f01c4c8ad9508606ead949d36846f49ad64c9d5","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 17:03:34.000","ETH","2.000500000000009"
"Linea","0x9b284b958a5c86e93f2f0cab5a903374657224ff678c265df839a80da16a7b68","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Linea","0x9b284b958a5c86e93f2f0cab5a903374657224ff678c265df839a80da16a7b68","0x5f98c4abc47a5368a188ee63037ac480ab09314d","2024-03-01 17:03:49.000","ETH","2.0"
"Linea","0xdf5e74b9f2aba6c6b1fb9e5037e3d03a997a64c9a355e9bdbaa7e393dfc958dd","0x5f98c4abc47a5368a188ee63037ac480ab09314d","Linea","0xdf5e74b9f2aba6c6b1fb9e5037e3d03a997a64c9a355e9bdbaa7e393dfc958dd","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 17:04:53.000","ETH","2.000700000000009"
"Scroll","0x759576809a1214c8aad3fcdbac8fbd88143fcf5985c98777b9d441f0aa2568c5","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Scroll","0x759576809a1214c8aad3fcdbac8fbd88143fcf5985c98777b9d441f0aa2568c5","0x5f98c4abc47a5368a188ee63037ac480ab09314d","2024-03-01 17:05:07.000","ETH","2.0"
"Scroll","0xd3c76ddcddaff9b6492dff8be6f8ebb28407ce21bc0fb47898f8de1a782a0c66","0x5f98c4abc47a5368a188ee63037ac480ab09314d","Scroll","0xd3c76ddcddaff9b6492dff8be6f8ebb28407ce21bc0fb47898f8de1a782a0c66","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 17:05:43.000","ETH","2.000500000000009"
"Linea","0xf724f22e566d40a058a77bfc725a7e77cd3883c1d967371de126ba116c20ffe5","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Linea","0xf724f22e566d40a058a77bfc725a7e77cd3883c1d967371de126ba116c20ffe5","0x5f98c4abc47a5368a188ee63037ac480ab09314d","2024-03-01 17:06:09.000","ETH","2.0"
"Linea","0xf9f9b37678b70e34e819ddd1d740975724d6832f26aa77b475c2d60703c3dac7","0x5f98c4abc47a5368a188ee63037ac480ab09314d","Linea","0xf9f9b37678b70e34e819ddd1d740975724d6832f26aa77b475c2d60703c3dac7","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 17:06:33.000","ETH","2.000700000000009"
"Scroll","0xd4088440445bab3e575a58cd406bc6863754a335b018be8c9d2a32011deae4b2","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Scroll","0xd4088440445bab3e575a58cd406bc6863754a335b018be8c9d2a32011deae4b2","0x5f98c4abc47a5368a188ee63037ac480ab09314d","2024-03-01 17:06:53.000","ETH","2.0"
"Scroll","0x874ff7069d4bce5aef908e1a15d95c2c702cdf1119791162bceab3c11709062b","0x5f98c4abc47a5368a188ee63037ac480ab09314d","Scroll","0x874ff7069d4bce5aef908e1a15d95c2c702cdf1119791162bceab3c11709062b","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 17:07:23.000","ETH","2.000500000000009"
"Linea","0x9ee6459e6c26bde1eedd8e1805a712097dd6e16a8c08de3d785f2ac3f07d0046","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Linea","0x9ee6459e6c26bde1eedd8e1805a712097dd6e16a8c08de3d785f2ac3f07d0046","0x5f98c4abc47a5368a188ee63037ac480ab09314d","2024-03-01 17:07:41.000","ETH","2.0"
"Linea","0x7262c90d2e4782a147264f95f797fea3d941400b798cc5c006494b0f8eae7585","0x5f98c4abc47a5368a188ee63037ac480ab09314d","Linea","0x7262c90d2e4782a147264f95f797fea3d941400b798cc5c006494b0f8eae7585","0xafa780d3b897bcaa5371ac8fb6e9c3822740ffa5","2024-03-01 17:08:41.000","ETH","2.0"
"Scroll","0x6241c418608bd8ef7a275a68ddc403f0c011ef62289eaf08eb5b42e50737a9f3","0x5f98c4abc47a5368a188ee63037ac480ab09314d","Scroll","0x6241c418608bd8ef7a275a68ddc403f0c011ef62289eaf08eb5b42e50737a9f3","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-04-25 12:39:19.000","ETH","3.500500000000009"
"Linea","0x2720460f63889051a651c4df655304cb18a7bd132629cfef6010bf6d0d7b06f3","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0x2720460f63889051a651c4df655304cb18a7bd132629cfef6010bf6d0d7b06f3","0x5f98c4abc47a5368a188ee63037ac480ab09314d","2024-04-25 12:39:33.000","ETH","3.5"
"Linea","0x7c0ed3a1aab53a1a6bad2db62074d00dc380f17aa55cbb93d379d51f1b7160b0","0x5f98c4abc47a5368a188ee63037ac480ab09314d","Linea","0x7c0ed3a1aab53a1a6bad2db62074d00dc380f17aa55cbb93d379d51f1b7160b0","0xafa780d3b897bcaa5371ac8fb6e9c3822740ffa5","2024-04-25 12:43:21.000","ETH","3.5"
"Linea","0x549f3bfe5a16bf5d730542267b6f3b3587416d9f36f2e245c49aadef5117c62a","0xd3d7dbe73bbdd5a5c7a49ca322763c4d400fc240","Linea","0x549f3bfe5a16bf5d730542267b6f3b3587416d9f36f2e245c49aadef5117c62a","0xe5351517b284657302efb55d00431106a1ce123a","2024-03-01 16:38:13.000","ETH","2.0"
"Linea","0xa830762de409d687a01471641db4d62823b145e27bd407557c316a15aa1c8c90","0xe5351517b284657302efb55d00431106a1ce123a","Linea","0xa830762de409d687a01471641db4d62823b145e27bd407557c316a15aa1c8c90","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 16:38:53.000","ETH","2.000700000000009"
"Scroll","0x0bc9b2c73d5c2c3173ec6826ca02baa87c8ba0ccd71eea09e8711dfc94acf554","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Scroll","0x0bc9b2c73d5c2c3173ec6826ca02baa87c8ba0ccd71eea09e8711dfc94acf554","0xe5351517b284657302efb55d00431106a1ce123a","2024-03-01 16:39:11.000","ETH","2.0"
"Scroll","0x3f205bf580ff19c47a573cb508a3577d436e742721574133e00ff94efe7181cf","0xe5351517b284657302efb55d00431106a1ce123a","Scroll","0x3f205bf580ff19c47a573cb508a3577d436e742721574133e00ff94efe7181cf","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 16:39:29.000","ETH","2.000500000000009"
"Linea","0x15bc06137eb82241e21b12625bea9446b37d4150e333e0c2927c353a09b5779a","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Linea","0x15bc06137eb82241e21b12625bea9446b37d4150e333e0c2927c353a09b5779a","0xe5351517b284657302efb55d00431106a1ce123a","2024-03-01 16:39:45.000","ETH","2.0"
"Linea","0x751c2a0c5448595254a5f697bc4978a75a00f7af918ce007538255cabf637d26","0xe5351517b284657302efb55d00431106a1ce123a","Linea","0x751c2a0c5448595254a5f697bc4978a75a00f7af918ce007538255cabf637d26","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 16:40:29.000","ETH","2.000700000000009"
"Scroll","0x2c415289ca8709378a1465ea5741c94a8bd67a8d5f2290c281696948b8844505","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Scroll","0x2c415289ca8709378a1465ea5741c94a8bd67a8d5f2290c281696948b8844505","0xe5351517b284657302efb55d00431106a1ce123a","2024-03-01 16:40:50.000","ETH","2.0"
"Scroll","0xf3c699d9cfad2d8ba6a9b238b307304128472fa21c67d2346f030890c8ce7b97","0xe5351517b284657302efb55d00431106a1ce123a","Scroll","0xf3c699d9cfad2d8ba6a9b238b307304128472fa21c67d2346f030890c8ce7b97","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 16:41:29.000","ETH","2.000500000000009"
"Linea","0xd0ab29790c5bc977f047430705b8d534838ee7566c97ecb4a184d37063ab3d33","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Linea","0xd0ab29790c5bc977f047430705b8d534838ee7566c97ecb4a184d37063ab3d33","0xe5351517b284657302efb55d00431106a1ce123a","2024-03-01 16:41:49.000","ETH","2.0"
"Linea","0xd8457d4636a614962d7fa9f78928d254116f198a3a425beb7ba208b47e2d0cd8","0xe5351517b284657302efb55d00431106a1ce123a","Linea","0xd8457d4636a614962d7fa9f78928d254116f198a3a425beb7ba208b47e2d0cd8","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 16:42:41.000","ETH","2.000700000000009"
"Scroll","0xa5707438ea4a154a5139ae570cdf4c532cb59b824f61a0d1557ac730838a4473","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Scroll","0xa5707438ea4a154a5139ae570cdf4c532cb59b824f61a0d1557ac730838a4473","0xe5351517b284657302efb55d00431106a1ce123a","2024-03-01 16:42:56.000","ETH","2.0"
"Scroll","0x4edd058a7ae4618e71de4de59935df25ee75c87a7bb26deb62216b86c4b59e4e","0xe5351517b284657302efb55d00431106a1ce123a","Scroll","0x4edd058a7ae4618e71de4de59935df25ee75c87a7bb26deb62216b86c4b59e4e","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 16:43:23.000","ETH","2.000500000000009"
"Linea","0xffd5a74a0392ede170f56d6a63c2fdb2fa1429964b1632163d78bb4bd94079bb","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Linea","0xffd5a74a0392ede170f56d6a63c2fdb2fa1429964b1632163d78bb4bd94079bb","0xe5351517b284657302efb55d00431106a1ce123a","2024-03-01 16:43:37.000","ETH","2.0"
"Linea","0x7230ab0de6ddfe023e7c904583234ba2df4cce480f4daf22c25baed6822a0ce9","0xe5351517b284657302efb55d00431106a1ce123a","Linea","0x7230ab0de6ddfe023e7c904583234ba2df4cce480f4daf22c25baed6822a0ce9","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 16:44:25.000","ETH","2.000700000000009"
"Base","0xff4fc9f56419f8ff06b0d0275c250b2fc28c6c10ac7457d9a5ecf792069a9929","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Base","0xff4fc9f56419f8ff06b0d0275c250b2fc28c6c10ac7457d9a5ecf792069a9929","0xe5351517b284657302efb55d00431106a1ce123a","2024-03-01 16:44:47.000","ETH","2.0"
"Base","0x4068bd235bc39bb0bedb01e07d25303b035f7686d0e918195555045164cfe8b8","0xe5351517b284657302efb55d00431106a1ce123a","Base","0x4068bd235bc39bb0bedb01e07d25303b035f7686d0e918195555045164cfe8b8","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 16:45:07.000","ETH","2.000500000000009"
"Linea","0x8435ecc9a99d281c6d304c4c0d434baa28dfa28c936285d5e3550a500101040b","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Linea","0x8435ecc9a99d281c6d304c4c0d434baa28dfa28c936285d5e3550a500101040b","0xe5351517b284657302efb55d00431106a1ce123a","2024-03-01 16:45:25.000","ETH","2.0"
"Linea","0x0ff452920254fd3000c0cf2fd503b4a7db2cd84f6aec57e8e9bcc19797368bfe","0xe5351517b284657302efb55d00431106a1ce123a","Linea","0x0ff452920254fd3000c0cf2fd503b4a7db2cd84f6aec57e8e9bcc19797368bfe","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 16:45:53.000","ETH","2.000700000000009"
"Base","0xe7587f4e42e4c66fa9fb16958f8efbd01b96959f3736844de144f291c259f555","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Base","0xe7587f4e42e4c66fa9fb16958f8efbd01b96959f3736844de144f291c259f555","0xe5351517b284657302efb55d00431106a1ce123a","2024-03-01 16:46:15.000","ETH","2.0"
"Base","0x6ce48f42025a4fca673dd4e39a0e78ba2f3b5b150119ea519b376ce90c40230c","0xe5351517b284657302efb55d00431106a1ce123a","Base","0x6ce48f42025a4fca673dd4e39a0e78ba2f3b5b150119ea519b376ce90c40230c","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 16:49:25.000","ETH","2.000500000000009"
"Linea","0x91a82d21ead69cc100e49f0e01cbeb7c3edc5e646456b52d1c38a0c35cdf3c80","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Linea","0x91a82d21ead69cc100e49f0e01cbeb7c3edc5e646456b52d1c38a0c35cdf3c80","0xe5351517b284657302efb55d00431106a1ce123a","2024-03-01 16:49:41.000","ETH","2.0"
"Linea","0x7e5f1a03ea7556b9dda0f612e9b5ec573ca33adcc4bc417da5cfd1c061fc2eeb","0xe5351517b284657302efb55d00431106a1ce123a","Linea","0x7e5f1a03ea7556b9dda0f612e9b5ec573ca33adcc4bc417da5cfd1c061fc2eeb","0xb7cab84ac8b8ce9b41172bbb472576c56c930f93","2024-03-01 16:50:17.000","ETH","2.0"
"Scroll","0x564b39138dd5582df3a2863bd6a5e545bbb584de93377f55d9b0d68594f02ffa","0xe5351517b284657302efb55d00431106a1ce123a","Scroll","0x564b39138dd5582df3a2863bd6a5e545bbb584de93377f55d9b0d68594f02ffa","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-04-24 11:10:18.000","ETH","3.500500000000009"
"Linea","0x652735056e2fed34c3ab1570850d89acdf849ad13771c3cc829864add2fad497","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0x652735056e2fed34c3ab1570850d89acdf849ad13771c3cc829864add2fad497","0xe5351517b284657302efb55d00431106a1ce123a","2024-04-24 11:10:28.000","ETH","3.5"
"Linea","0x7c31d3e0a597bc60204011215df8e01885d3c027fdcb462823f2afb693bcd2cb","0xe5351517b284657302efb55d00431106a1ce123a","Linea","0x7c31d3e0a597bc60204011215df8e01885d3c027fdcb462823f2afb693bcd2cb","0xb7cab84ac8b8ce9b41172bbb472576c56c930f93","2024-04-24 11:13:19.000","ETH","3.5"
"Linea","0x56bdc5c91e8f07024e6051ca289ac11b68ebad4f1f6de8dfac3e53dfd1805185","0xd3d7dbe73bbdd5a5c7a49ca322763c4d400fc240","Linea","0x56bdc5c91e8f07024e6051ca289ac11b68ebad4f1f6de8dfac3e53dfd1805185","0x9a7c7578477e772d36fd3a7829f8d51b495350cb","2024-03-01 14:01:13.000","ETH","2.0"
"Linea","0x31dbeaf1c0766c0bb0ef5cc5247270a777942cf01e318a0367c0098ddf2c299f","0x9a7c7578477e772d36fd3a7829f8d51b495350cb","Linea","0x31dbeaf1c0766c0bb0ef5cc5247270a777942cf01e318a0367c0098ddf2c299f","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 14:03:41.000","ETH","2.000700000000009"
"Base","0x61931495f148a668fb11e1c23c8bfd30b200a2c7ba1a57fce021926af7eb067f","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Base","0x61931495f148a668fb11e1c23c8bfd30b200a2c7ba1a57fce021926af7eb067f","0x9a7c7578477e772d36fd3a7829f8d51b495350cb","2024-03-01 14:04:01.000","ETH","2.0"
"Base","0xeb2bd0a0ba5e3297f065b05f2cb71721b4098dbcb69d28808c7be80e4d3b0c8d","0x9a7c7578477e772d36fd3a7829f8d51b495350cb","Base","0xeb2bd0a0ba5e3297f065b05f2cb71721b4098dbcb69d28808c7be80e4d3b0c8d","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 14:04:59.000","ETH","2.000500000000009"
"Linea","0xfe495f5a9f7abea0393e21493142664cdac296807a801760849cee662eca5fca","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Linea","0xfe495f5a9f7abea0393e21493142664cdac296807a801760849cee662eca5fca","0x9a7c7578477e772d36fd3a7829f8d51b495350cb","2024-03-01 14:05:13.000","ETH","2.0"
